gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000235013	10.42583	0.01580462	0.21333949	0.7128376	NA
ENSG00000235015	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235016	18.02115	-0.04010947	0.21409217	0.4142176	0.7939559
ENSG00000235018	3.276279	-0.001296378	0.23949441	0.9680069	NA
ENSG00000235020	3.225527	-0.05046893	0.29793021	0.1059113	NA
ENSG00000235021	0.3722434	0.006210326	0.26699926	0.6912241	NA
ENSG00000235023	3.03308	0.01474698	0.24701336	0.6353994	NA
ENSG00000235024	20.93546	0.0005738136	0.19173976	0.990052	0.9969843
ENSG00000235026	56.5036	0.1615176	0.29852782	0.05097015	0.2996815
ENSG00000235027	0.6076424	-0.005127527	0.26615144	0.7491021	NA
ENSG00000235032	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235033	92.58268	0.1571627	0.26893609	0.05520623	0.3124352
ENSG00000235034	12.70826	0.03680561	0.22227109	0.4297505	NA
ENSG00000235036	1.984166	-0.01526682	0.25219804	0.5945887	NA
ENSG00000235039	0.4041521	0.006584383	0.26711287	0.6742922	NA
ENSG00000235040	0.3861079	-0.008509489	0.26770415	0.5933854	NA
ENSG00000235042	0.3924084	-0.00859248	0.26774007	0.589953	NA
ENSG00000235044	1.558621	-0.01276678	0.25641235	0.6154964	NA
ENSG00000235045	0.2228682	0.003436551	0.26629425	0.8247152	NA
ENSG00000235049	2.786247	0.02265337	0.25172825	0.4788588	NA
ENSG00000235050	0.6792213	-0.007732809	0.26636258	0.6436044	NA
ENSG00000235051	0.3954366	-0.001390861	0.26599072	0.9285446	NA
ENSG00000235052	0.7575524	0.003867442	0.26465579	0.8200199	NA
ENSG00000235054	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235056	0.4214783	-0.00152151	0.26599846	0.9218719	NA
ENSG00000235065	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000235070	140.3524	0.01630115	0.1267125	0.7614014	0.9431406
ENSG00000235072	22.29507	0.07089768	0.23900073	0.2084281	0.604231
ENSG00000235076	2.168118	-0.01033668	0.24981809	0.7157518	NA
ENSG00000235077	0.7998884	-0.009035247	0.26564745	0.6116101	NA
ENSG00000235078	6.3955	0.04918092	0.2627051	0.2413592	NA
ENSG00000235079	0.4086596	-0.001500758	0.26600208	0.9229095	NA
ENSG00000235081	12.3089	0.02043036	0.21119499	0.6450094	NA
ENSG00000235082	0.3859129	-0.008506218	0.26770261	0.5935234	NA
ENSG00000235084	1.597114	-0.01258275	0.25653738	0.6186411	NA
ENSG00000235088	0.9757999	0.008234657	0.2623899	0.6793769	NA
ENSG00000235090	4.397538	-0.006073408	0.23089415	0.8667991	NA
ENSG00000235091	0.3861079	-0.008509489	0.26770415	0.5933854	NA
ENSG00000235092	166.7881	-0.0141446	0.12701444	0.7915781	0.948679
ENSG00000235095	0.4013929	-0.001524139	0.26599856	0.921738	NA
ENSG00000235097	0.5980594	-0.01099157	0.26898724	0.495547	NA
ENSG00000235098	0.8305765	-0.001817118	0.26329335	0.918827	NA
ENSG00000235100	30.33805	0.003457844	0.17090769	0.9437857	0.9871279
ENSG00000235101	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235105	0.8377992	-0.002270816	0.26161241	0.9058373	NA
ENSG00000235106	1876.914	0.0200927	0.09235677	0.7080526	0.9258921
ENSG00000235109	3135.433	-0.01163621	0.08476195	0.8237293	0.9588893
ENSG00000235111	0.8025821	0.006117126	0.2616758	0.7576997	NA
ENSG00000235118	1.486172	0.02205566	0.27373787	0.2755653	NA
ENSG00000235119	1.418103	0.01277427	0.26399732	0.5359639	NA
ENSG00000235121	5.321062	0.01178578	0.22956519	0.7534558	NA
ENSG00000235122	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000235123	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235127	0.6146971	-0.006183195	0.26485816	0.7223418	NA
ENSG00000235138	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000235139	0.5944578	-0.006069152	0.26505727	0.7243074	NA
ENSG00000235140	2.915557	-0.01418599	0.248757	0.6370925	NA
ENSG00000235142	7.583605	-0.03984266	0.24402494	0.3503728	NA
ENSG00000235143	0.1927085	-0.00472442	0.26660647	0.7610021	NA
ENSG00000235145	2.844939	0.004711873	0.24884585	0.8655366	NA
ENSG00000235147	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235148	0.4215617	-0.001501289	0.26599773	0.9229017	NA
ENSG00000235150	0.5871644	-0.005008173	0.26629146	0.7524805	NA
ENSG00000235151	3.62091	0.003261612	0.24302315	0.9155066	NA
ENSG00000235156	0.5979354	-0.01099017	0.26898636	0.4955999	NA
ENSG00000235158	18.727	0.02209976	0.19371229	0.6440946	0.9045075
ENSG00000235159	8.490832	-0.004078751	0.2150724	0.9209148	NA
ENSG00000235160	0.8802399	-0.01882115	0.27191207	0.3226229	NA
ENSG00000235162	2092.729	-0.004735745	0.08539626	0.9278134	0.9841064
ENSG00000235165	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000235166	0.2033444	0.003442459	0.26629547	0.8244193	NA
ENSG00000235169	2.208567	-0.003850381	0.24509088	0.897016	NA
ENSG00000235170	0.3705698	0.006183741	0.2669908	0.6924475	NA
ENSG00000235172	69.37562	-0.0502182	0.1646631	0.3728964	0.76807
ENSG00000235173	855.4986	0.002844958	0.09244142	0.9574268	0.9906566
ENSG00000235180	89.61317	0.07147796	0.16891941	0.2400433	0.6427673
ENSG00000235183	10.87788	0.006176405	0.20824994	0.8855754	NA
ENSG00000235189	0.8083041	0.01086194	0.26868271	0.505106	NA
ENSG00000235191	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235192	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235194	221.5254	0.02432319	0.11725614	0.657019	0.909793
ENSG00000235197	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000235205	3.953301	-0.0003421062	0.24007423	0.9914803	NA
ENSG00000235207	0.607404	-0.005112927	0.26614968	0.7497555	NA
ENSG00000235209	0.8458836	0.005848527	0.26279464	0.7572565	NA
ENSG00000235213	0.5923817	-0.01110474	0.26892012	0.4941707	NA
ENSG00000235215	0.7972472	-0.01339352	0.27008706	0.4221776	NA
ENSG00000235217	0.4442357	0.007026781	0.26726123	0.6545143	NA
ENSG00000235218	1.185754	-0.02667836	0.27738166	0.2185947	NA
ENSG00000235221	0.6062281	0.008771066	0.26798178	0.5794199	NA
ENSG00000235232	1.803697	0.00599692	0.24991977	0.826794	NA
ENSG00000235236	2.122226	0.02491763	0.2683722	0.3200165	NA
ENSG00000235239	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000235244	83.26761	0.009566323	0.13931055	0.8549675	0.9649988
ENSG00000235253	0.4017288	-0.00151914	0.26599813	0.9219937	NA
ENSG00000235256	0.2224456	0.003432664	0.26629344	0.8249099	NA
ENSG00000235257	499.0635	0.1164007	0.13551458	0.0868156	0.3971861
ENSG00000235258	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000235262	4.591462	-0.009474814	0.2323833	0.7929943	NA
ENSG00000235264	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235267	1.154517	0.01125752	0.26245801	0.5920399	NA
ENSG00000235268	0.7777904	-0.0157451	0.27016537	0.3846362	NA
ENSG00000235269	52.0559	0.005720852	0.15141338	0.9109046	0.9807569
ENSG00000235271	5.440999	0.001215097	0.22932839	0.9734345	NA
ENSG00000235272	11.63809	-0.006348293	0.20180265	0.8861457	NA
ENSG00000235274	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235275	0.8264647	0.005524705	0.26285383	0.768817	NA
ENSG00000235279	0.6260377	0.00933575	0.2678753	0.5637988	NA
ENSG00000235280	41.10862	-0.001039536	0.16128377	0.9834345	0.9954242
ENSG00000235281	39.13906	-0.08740109	0.2253187	0.1654192	0.5501451
ENSG00000235286	0.5979354	-0.01099017	0.26898636	0.4955999	NA
ENSG00000235288	0.9569941	0.0001693784	0.26017719	0.9933011	NA
ENSG00000235289	1.369743	-0.03197865	0.28270665	0.1680671	NA
ENSG00000235292	0.392297	-0.008590391	0.267739	0.5900424	NA
ENSG00000235293	1.742791	-0.01840206	0.2645397	0.4281957	NA
ENSG00000235295	3.596744	0.007774598	0.24089454	0.8097661	NA
ENSG00000235296	5.564325	-0.002148767	0.23220963	0.951637	NA
ENSG00000235297	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235298	0.950852	-0.0002785576	0.2603636	0.9889074	NA
ENSG00000235300	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235303	0.1927464	-0.004725184	0.26660672	0.7609643	NA
ENSG00000235304	0.651882	0.003437724	0.26547615	0.8322241	NA
ENSG00000235306	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000235310	0.4013986	-0.001515131	0.26599823	0.9221967	NA
ENSG00000235313	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000235314	0.5981481	-0.01099257	0.26898787	0.4955091	NA
ENSG00000235316	57.05149	0.0419514	0.17174873	0.4389021	0.8085891
ENSG00000235319	6.624869	0.02171507	0.22972778	0.5863393	NA
ENSG00000235334	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235335	5.657176	0.005343717	0.23162394	0.8815545	NA
ENSG00000235339	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235343	1.192459	-0.01982982	0.26767947	0.3723695	NA
ENSG00000235347	0.3923943	-0.008592327	0.26773999	0.5899595	NA
ENSG00000235354	2.382975	-0.01205048	0.25305574	0.6566068	NA
ENSG00000235358	6.989919	-0.07856305	0.3046892	0.1005017	NA
ENSG00000235363	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000235366	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235371	0.1993474	-0.004815344	0.26662664	0.7566414	NA
ENSG00000235376	1.800624	0.004334798	0.25458814	0.8587196	NA
ENSG00000235381	130.0364	0.06616611	0.15173785	0.270122	0.6739998
ENSG00000235385	0.39241	-0.008592498	0.26774008	0.5899522	NA
ENSG00000235387	34.35952	-0.0658077	0.20909604	0.2529592	0.6574695
ENSG00000235397	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000235400	1.390345	-0.01723711	0.26091234	0.485716	NA
ENSG00000235407	0.3861079	-0.008509489	0.26770415	0.5933854	NA
ENSG00000235408	9.966073	0.02802003	0.22382562	0.5188288	NA
ENSG00000235410	0.5999814	0.001719801	0.26583814	0.9126262	NA
ENSG00000235411	8.42683	0.006553342	0.21535233	0.8735515	NA
ENSG00000235421	2.889227	-0.009259241	0.25289973	0.7255807	NA
ENSG00000235422	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235425	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000235426	0.6196723	-0.005339863	0.26608414	0.7408863	NA
ENSG00000235430	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235431	0.5979354	-0.01099017	0.26898636	0.4955999	NA
ENSG00000235433	0.4041521	0.006584383	0.26711287	0.6742922	NA
ENSG00000235436	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000235437	2069.217	0.02505444	0.07679601	0.6209251	0.8965199
ENSG00000235440	0.5998711	0.001715618	0.26583888	0.9128321	NA
ENSG00000235445	3.54378	-0.01580003	0.24426427	0.62904	NA
ENSG00000235447	5.454812	0.02644281	0.24171738	0.4819917	NA
ENSG00000235448	94.57938	0.007419871	0.1341032	0.8879585	0.9759823
ENSG00000235449	1.296994	0.01902269	0.27170488	0.3242071	NA
ENSG00000235453	114.5815	-0.01866815	0.14576304	0.7220983	0.9301133
ENSG00000235454	14.11086	0.009415846	0.200643	0.833601	0.960843
ENSG00000235455	0.2023823	0.003432746	0.26629346	0.8249058	NA
ENSG00000235459	0.8206289	-0.002549885	0.26180205	0.8936871	NA
ENSG00000235467	0.5979354	-0.01099017	0.26898636	0.4955999	NA
ENSG00000235478	2.528018	0.003389782	0.25002079	0.9001448	NA
ENSG00000235480	1.196995	0.003989343	0.25655803	0.8624147	NA
ENSG00000235481	8.004038	0.04750006	0.25419449	0.2750748	NA
ENSG00000235482	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000235488	1.353638	-0.02452857	0.27068487	0.2986635	NA
ENSG00000235489	78.33657	-0.01582663	0.14465366	0.7622719	0.9431406
ENSG00000235493	23.54438	-0.1597869	0.3530849	0.04287688	0.270146
ENSG00000235497	1.514915	0.0160768	0.26374321	0.473888	NA
ENSG00000235500	0.7903056	-0.002279483	0.26369541	0.8966507	NA
ENSG00000235501	949.5445	-0.006458335	0.0841794	0.9012714	0.9782438
ENSG00000235508	3.611899	-0.02439109	0.24650897	0.485466	NA
ENSG00000235510	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235513	11.62582	-0.08472084	0.30412996	0.1003667	NA
ENSG00000235514	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235518	0.7690138	-0.002816573	0.26396112	0.8713904	NA
ENSG00000235522	0.6955731	-0.008289944	0.26644975	0.622986	NA
ENSG00000235524	0.1926452	-0.004723146	0.26660605	0.7610651	NA
ENSG00000235527	21.19133	0.0675157	0.22988985	0.2295561	0.630909
ENSG00000235529	33.31341	-0.02436576	0.17365922	0.6310151	0.8989159
ENSG00000235530	58.79904	0.050917	0.17295296	0.3638202	0.7608441
ENSG00000235531	355.5866	-1.538918	0.27703798	4.366174e-10	5.723047e-08
ENSG00000235532	1.92543	-0.0006236861	0.25298934	0.9801541	NA
ENSG00000235534	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235535	3.177813	-0.04725032	0.28695075	0.1474896	NA
ENSG00000235537	0.9985122	-0.01537331	0.26565684	0.4613364	NA
ENSG00000235538	1.36691	-0.003732203	0.25260246	0.8837096	NA
ENSG00000235545	10.92341	0.002858295	0.20686334	0.9470846	NA
ENSG00000235548	1.168474	-0.003644591	0.25852268	0.8661746	NA
ENSG00000235550	1.005263	0.0001538412	0.26167094	0.9935532	NA
ENSG00000235552	3.937957	-0.00393064	0.23864244	0.9047562	NA
ENSG00000235554	1.208517	0.002701834	0.26037115	0.8934819	NA
ENSG00000235555	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000235560	132.4814	0.01975905	0.12768914	0.7138567	0.9278884
ENSG00000235563	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235564	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000235568	1.418827	0.01384929	0.26310287	0.524072	NA
ENSG00000235571	228.5544	-0.02569747	0.11691145	0.6397484	0.9029702
ENSG00000235573	2.6754	-0.01319505	0.2518638	0.6390606	NA
ENSG00000235574	2.07939	0.001639146	0.24890876	0.9525231	NA
ENSG00000235578	5.970849	-0.01665396	0.22626906	0.6742566	NA
ENSG00000235582	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235584	2.60221	0.02700558	0.26207153	0.358895	NA
ENSG00000235586	0.5630003	0.001201661	0.26588133	0.9385739	NA
ENSG00000235587	1.177414	-0.004434187	0.25648755	0.8479761	NA
ENSG00000235590	111.2513	-0.03469764	0.14956362	0.5229277	0.8506781
ENSG00000235593	0.5971995	-0.01098189	0.26898113	0.4959145	NA
ENSG00000235595	0.5979354	-0.01099017	0.26898636	0.4955999	NA
ENSG00000235597	1.848185	-0.00798385	0.25292382	0.7592603	NA
ENSG00000235609	16.67925	0.03012352	0.22368048	0.494817	0.8386753
ENSG00000235610	0.6066677	0.001903111	0.26437019	0.9106151	NA
ENSG00000235613	10.74636	0.08232955	0.28893023	0.1238253	NA
ENSG00000235615	1.204405	0.004263192	0.25472169	0.8604907	NA
ENSG00000235616	0.3988041	-0.008676562	0.26777701	0.5864856	NA
ENSG00000235619	5.559654	0.01445241	0.23036629	0.7021754	NA
ENSG00000235621	2.905742	-0.02919113	0.25609812	0.3807459	NA
ENSG00000235626	1.215217	0.003703492	0.25843848	0.864449	NA
ENSG00000235629	0.2025907	0.003434855	0.2662939	0.8248002	NA
ENSG00000235631	2.307534	-0.01140405	0.24714142	0.7044125	NA
ENSG00000235636	62.16274	-0.09114182	0.20907749	0.1593759	0.5407932
ENSG00000235639	0.9652697	-0.0169526	0.27149246	0.3467922	NA
ENSG00000235640	0.1993518	-0.004815465	0.26662667	0.7566356	NA
ENSG00000235641	3.044847	-0.01487995	0.24331938	0.6505266	NA
ENSG00000235643	3.431791	-0.03099891	0.25862041	0.3507893	NA
ENSG00000235644	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235646	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235647	0.3716079	0.006200244	0.26699605	0.6916879	NA
ENSG00000235651	25.77789	-0.01137507	0.17983672	0.8140532	0.9561133
ENSG00000235652	38.43028	0.02645394	0.17851631	0.600847	0.889348
ENSG00000235653	0.2029851	0.003438837	0.26629472	0.8246007	NA
ENSG00000235659	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000235660	8.399543	-0.04558649	0.24697877	0.3056402	NA
ENSG00000235661	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235663	2.138822	0.02792143	0.27007513	0.2858322	NA
ENSG00000235665	5.625512	-0.01223438	0.23021068	0.7434758	NA
ENSG00000235672	7.11876	-0.02249289	0.22766323	0.5809347	NA
ENSG00000235674	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235677	0.4241354	0.006808227	0.26718614	0.6642497	NA
ENSG00000235678	1.194652	-0.02628735	0.27716174	0.2215366	NA
ENSG00000235683	5.474775	-0.03553237	0.245846	0.3764107	NA
ENSG00000235688	27.73518	0.06707455	0.22437815	0.236151	0.6379958
ENSG00000235698	0.1924936	-0.004720094	0.26660504	0.761216	NA
ENSG00000235701	0.5923313	-0.01110387	0.26892017	0.4941908	NA
ENSG00000235703	214.9922	0.01949119	0.14208773	0.7122927	0.9273968
ENSG00000235706	31.58299	0.1173737	0.2868488	0.08815501	0.4006861
ENSG00000235711	1.546651	-0.01203997	0.25850796	0.6141305	NA
ENSG00000235713	0.3873837	0.006386857	0.26705122	0.6832143	NA
ENSG00000235716	0.5558547	0.00834438	0.26778583	0.5973511	NA
ENSG00000235721	0.9844294	-0.02132367	0.27312178	0.2877368	NA
ENSG00000235724	2.330483	-0.02874972	0.26319664	0.3367846	NA
ENSG00000235725	1.178099	-0.0201611	0.26778032	0.3675799	NA
ENSG00000235726	0.8378182	0.0009181158	0.26319825	0.9589767	NA
ENSG00000235728	0.7972472	-0.01339352	0.27008706	0.4221776	NA
ENSG00000235730	0.9767458	-0.02113432	0.27299446	0.2905813	NA
ENSG00000235731	1.610655	-0.0209479	0.26447867	0.3965488	NA
ENSG00000235734	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235735	0.4442357	0.007026781	0.26726123	0.6545143	NA
ENSG00000235738	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235740	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235741	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000235743	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000235746	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000235748	12.70953	0.05915062	0.24402303	0.2467323	NA
ENSG00000235749	75.62685	0.03099546	0.14707181	0.5653178	0.8718195
ENSG00000235750	806.4966	0.03010126	0.10285447	0.5849401	0.8815733
ENSG00000235756	0.1993992	-0.004816782	0.26662695	0.7565727	NA
ENSG00000235759	0.1993442	-0.004815255	0.26662662	0.7566457	NA
ENSG00000235760	12.41486	0.00386586	0.20692553	0.9285157	NA
ENSG00000235768	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235770	7.033061	-0.07624906	0.31129666	0.08806025	NA
ENSG00000235772	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235774	22.43915	0.04382709	0.20194796	0.3981674	0.785292
ENSG00000235776	0.7771111	-0.01061085	0.26483334	0.5779204	NA
ENSG00000235778	0.3705698	0.006183741	0.2669908	0.6924475	NA
ENSG00000235779	0.8715493	0.01354121	0.26794891	0.4596763	NA
ENSG00000235781	1.271882	0.01273354	0.26258993	0.5547141	NA
ENSG00000235786	5.071429	-0.0206257	0.2370018	0.578931	NA
ENSG00000235790	1.335945	-0.018417	0.26546054	0.4170262	NA
ENSG00000235795	10.39962	0.07593272	0.28017252	0.1441552	NA
ENSG00000235812	0.6062281	0.008771066	0.26798178	0.5794199	NA
ENSG00000235813	1.034303	0.02071654	0.27074984	0.3242007	NA
ENSG00000235818	1.908661	0.03910408	0.28952392	0.1300398	NA
ENSG00000235820	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235821	0.1855818	0.003432923	0.2662935	0.824897	NA
ENSG00000235823	1078.435	-0.1458449	0.12532703	0.03828481	0.2543816
ENSG00000235824	1.842841	-0.00194553	0.25071624	0.9414771	NA
ENSG00000235827	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000235831	28.44208	-0.05284193	0.20101279	0.3321871	0.7324651
ENSG00000235832	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000235833	0.951241	-0.0002696392	0.26036038	0.9892638	NA
ENSG00000235834	2.856327	0.00499521	0.24924392	0.8565844	NA
ENSG00000235838	5.5298	-0.008900799	0.22841083	0.8121415	NA
ENSG00000235840	1.996679	0.01441286	0.25744784	0.5712501	NA
ENSG00000235843	0.7576391	0.003865036	0.26465433	0.8201378	NA
ENSG00000235845	2.104645	0.01746601	0.25724427	0.5160407	NA
ENSG00000235847	0.8382832	-0.002248736	0.2616055	0.906764	NA
ENSG00000235848	0.4319121	-0.002149066	0.26602745	0.890094	NA
ENSG00000235852	1.730008	0.0123334	0.25583354	0.6300165	NA
ENSG00000235855	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000235857	10.37312	-0.003091823	0.21766936	0.9388725	NA
ENSG00000235859	130.5255	0.07958816	0.15751336	0.2038864	0.5992242
ENSG00000235862	0.202346	0.003432378	0.26629338	0.8249243	NA
ENSG00000235863	0.9819071	-0.01303746	0.26630397	0.4969508	NA
ENSG00000235864	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235865	16.42138	0.06635554	0.24330116	0.2198374	0.6179381
ENSG00000235868	0.5999239	-0.005224333	0.26626473	0.743446	NA
ENSG00000235871	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235881	3.051999	-0.00449403	0.24750594	0.8748686	NA
ENSG00000235885	7.961173	-0.01692938	0.22400928	0.6748773	NA
ENSG00000235887	0.1983347	-0.004787141	0.26662058	0.7579895	NA
ENSG00000235888	1.331884	-0.0153517	0.26203088	0.5069745	NA
ENSG00000235890	134.666	-0.09649859	0.18616559	0.1462308	0.5171934
ENSG00000235892	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235893	3.575029	0.002494781	0.23514022	0.9419597	NA
ENSG00000235897	22.58025	0.02192377	0.19139413	0.6488693	0.9058172
ENSG00000235899	6.215696	0.02252314	0.23094914	0.5712333	NA
ENSG00000235901	1.602405	-0.009791376	0.25952743	0.6623215	NA
ENSG00000235903	30.38969	0.05338918	0.21757014	0.3125539	0.7170557
ENSG00000235904	33.7346	-0.002418739	0.17780581	0.9599355	0.9911332
ENSG00000235908	6.168391	-0.001772131	0.22098611	0.9640283	NA
ENSG00000235910	0.1861863	0.003439584	0.26629488	0.8245633	NA
ENSG00000235912	0.3797913	-0.001487297	0.26600232	0.9235923	NA
ENSG00000235914	0.4836043	0.0008122863	0.26589844	0.9583567	NA
ENSG00000235917	2.209722	0.02181272	0.25744313	0.4499599	NA
ENSG00000235919	88.14047	-0.05001604	0.15364844	0.3786465	0.7711158
ENSG00000235920	3.112824	0.001520537	0.24401857	0.9597753	NA
ENSG00000235922	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000235927	42.40628	0.002462007	0.15921318	0.9609573	0.9914782
ENSG00000235931	1.283635	-0.01759743	0.26471032	0.4377666	NA
ENSG00000235934	1.481581	-0.01755505	0.2612971	0.4765838	NA
ENSG00000235942	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235944	80.41419	-0.03597276	0.17083408	0.4977615	0.8396944
ENSG00000235946	9.820336	-0.02324013	0.21681275	0.5952766	NA
ENSG00000235947	14.70326	-0.02133121	0.19965612	0.6481177	0.9055588
ENSG00000235954	2219.741	0.0161782	0.08307813	0.7556597	0.9412593
ENSG00000235955	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000235961	224.8291	0.0441195	0.12960014	0.4361616	0.807528
ENSG00000235964	0.392319	-0.008591506	0.26773957	0.5899947	NA
ENSG00000235968	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000235974	0.6745388	0.01080048	0.26821798	0.5159843	NA
ENSG00000235976	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000235978	60.79698	-0.0437653	0.16355771	0.4270198	0.8022511
ENSG00000235979	0.4561503	-0.00100187	0.26595405	0.9485177	NA
ENSG00000235988	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000235989	2.069625	0.01961374	0.25838724	0.4723978	NA
ENSG00000235990	1.184073	-0.00405374	0.25847708	0.8519285	NA
ENSG00000235991	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235992	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000235997	3.214801	-0.006627638	0.24184967	0.8342728	NA
ENSG00000236004	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000236007	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000236008	797.701	0.1237834	0.11961497	0.06422894	0.3401198
ENSG00000236013	2.897093	-0.01703555	0.2536188	0.5519273	NA
ENSG00000236017	14.1494	0.07119096	0.25604781	0.1885277	0.5832823
ENSG00000236021	8.387567	-0.02270935	0.22063228	0.5948077	NA
ENSG00000236022	0.3861079	-0.008509489	0.26770415	0.5933854	NA
ENSG00000236028	1.983257	-0.039966	0.28610229	0.1498186	NA
ENSG00000236031	0.1920443	-0.004711034	0.26660206	0.7616643	NA
ENSG00000236032	3.143806	-0.03049634	0.25868361	0.3542271	NA
ENSG00000236039	76.15558	0.3804194	0.41527698	0.006584498	0.07983171
ENSG00000236041	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000236045	0.2228651	0.003436523	0.26629424	0.8247166	NA
ENSG00000236047	10.02001	0.02701947	0.22560751	0.5266512	NA
ENSG00000236048	2.187854	-0.03495719	0.2732377	0.2348262	NA
ENSG00000236049	2.337759	-0.03649208	0.27713556	0.2057194	NA
ENSG00000236051	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000236052	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000236053	0.8028442	-0.002423039	0.26360225	0.8907522	NA
ENSG00000236054	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000236056	5.886238	-0.0335529	0.24349563	0.401784	NA
ENSG00000236058	0.1990427	-0.004806871	0.26662481	0.7570463	NA
ENSG00000236060	0.387306	0.006386133	0.26705097	0.6832478	NA
ENSG00000236064	8.446209	-0.001575144	0.21627042	0.9691003	NA
ENSG00000236065	0.4049098	0.006595562	0.26711674	0.6737839	NA
ENSG00000236069	0.4152235	-0.001427139	0.26599472	0.9266827	NA
ENSG00000236078	5.732121	-0.01948515	0.22946276	0.6204943	NA
ENSG00000236088	713.386	0.1499366	0.14097364	0.04079776	0.2636942
